,product,date,rating,title,reviews
133,Amazon.com: Customer reviews: Alani Energy Drink,"October 18, 2023",2.0 out of 5 stars,Items bent and busted in shipping,"The items arrived bent and busted. They should have been packed more carefully. When I tried to return, the item isn’t eligible.

Alani Nu, specifically the cherry flavor taste great and help give you energy without making your heart race. But I wouldn’t buy again from this seller due to the waste from damaged cans."
134,Amazon.com: Customer reviews: Alani Energy Drink,"October 14, 2023",2.0 out of 5 stars,To sweet,These are way to SWEET!
135,Amazon.com: Customer reviews: Alani Energy Drink,"October 13, 2023",2.0 out of 5 stars,Poorly packaged and busted open in the box,
136,Amazon.com: Customer reviews: Alani Energy Drink,"September 16, 2023",2.0 out of 5 stars,Half the package is the purple cans,"Disappointed with this purchase because I was not aware that half the package would be the purple cans rather than an even distribution of all three flavors. Since the blue can and white can are better flavors in my opinion than the purple, this was a huge disappointment. Nowhere on the packaging does it indicate that this would be the case. I feel that should at least be written on the packaging so folks are not misled the way I was.

Otherwise, the drinks were great as usual. Just wish it was more clear because I would have rather purchases a fully blue box than receive 6 purples and only three blue."
137,Amazon.com: Customer reviews: Alani Energy Drink,"September 11, 2023",2.0 out of 5 stars,Burst cans,The box and cans were burst open! No return policy
138,Amazon.com: Customer reviews: Alani Energy Drink,"September 7, 2023",2.0 out of 5 stars,Decent taste,It was ok.
139,Amazon.com: Customer reviews: Alani Energy Drink,"August 30, 2023",2.0 out of 5 stars,Empty can,I received a can that was empty and another can that was half empty with no dents or cracks in the can.
140,Amazon.com: Customer reviews: Alani Energy Drink,"August 25, 2023",2.0 out of 5 stars,Banged up cans,This is 3 of the cans. It was a 12 pack and there were 4 more along with this not as bad but 7 out of 12 and they are so expensive anyway. Hopefully Amazon will make it right!
141,Amazon.com: Customer reviews: Alani Energy Drink,"August 21, 2023",2.0 out of 5 stars,I love this product,I understand this cannot be returned but two of the cans cannot be used due to damage.
142,Amazon.com: Customer reviews: Alani Energy Drink,"August 11, 2023",2.0 out of 5 stars,Cans dented in original packaging,"5 of the 12 pack of cans are severely dented at the top, making it difficult to opening and at risk to rupturing."
143,Amazon.com: Customer reviews: Alani Energy Drink,"August 3, 2023",2.0 out of 5 stars,not well packed,"1 the drink itself is the best. 2- this purchase of it was a mistake, the box was opened at both ends inside the package and every single can is bubbled out and about to explode. very disappointing"
144,Amazon.com: Customer reviews: Alani Energy Drink,"August 2, 2023",2.0 out of 5 stars,This is how they were delivered. Unacceptable,I’ve been receiving a lot of this mess and broken bottles/cans.
145,Amazon.com: Customer reviews: Alani Energy Drink,"July 29, 2023",2.0 out of 5 stars,Cans arrived empty…,Love Alani Nu but not when they arrive like this. Not sure if there was a leak or something prior to delivery but the drink cans arrived empty.
146,Amazon.com: Customer reviews: Alani Energy Drink,"July 27, 2023",2.0 out of 5 stars,Love the product but arrived damaged,I love this flavor but one of the cans was damaged and was completely empty upon delivery. Only this can was damaged. The box the was not damaged except from moisture so I'm guessing it happened early in the packaging process. Unfortunately they don't offer any refunds for damaged products. So I paid for 12 but only got 11.
147,Amazon.com: Customer reviews: Alani Energy Drink,"July 26, 2023",2.0 out of 5 stars,Too Sour,These are too sour. I really like Alani but this is the worst flavor
148,Amazon.com: Customer reviews: Alani Energy Drink,"July 20, 2023",2.0 out of 5 stars,Can Open In Package,One of the drinks exploded or broke open and package was wet.
149,Amazon.com: Customer reviews: Alani Energy Drink,"July 19, 2023",2.0 out of 5 stars,"Great Taste, Cans Erupt","Cans arrived in a dented box, no big deal. However, every time I open one they fizz up and overflow all over the place. I did not shake it up and I did not freeze them. Very weird. Still taste great but I only get to drink maybe 3/4ths of each can."
150,Amazon.com: Customer reviews: Alani Energy Drink,"July 18, 2023",2.0 out of 5 stars,good product but bent,the product was good tasting but several of them were bent.
151,Amazon.com: Customer reviews: Alani Energy Drink,"July 14, 2023",2.0 out of 5 stars,HALF CAME DAMAGED,Not buying again for obvious reasons. Definitely wish I would have paid a lot more attention to reviews.
152,Amazon.com: Customer reviews: Alani Energy Drink,"July 6, 2023",2.0 out of 5 stars,Smashed can with no liquid,Hello I purchased these Alani drinks about a month ago and I was going to drink one this morning when I came upon a unopened empty can. This is very upsetting since I paid for 12 of them I would like all 12 full instead of 11 and 1 crushed empty unopened can in the middle of the pack. Is there anything that can be done?
153,Amazon.com: Customer reviews: Alani Energy Drink,"July 1, 2023",2.0 out of 5 stars,Damaged,Received several cans that had dents/damage to them :(
154,Amazon.com: Customer reviews: Alani Energy Drink,"June 11, 2023",2.0 out of 5 stars,Product ripped open,Product was already ripped open and cans were rolling around in shipping box
155,Amazon.com: Customer reviews: Alani Energy Drink,"June 10, 2023",2.0 out of 5 stars,Most of the cans have been dropped and the top lip is very evident.,"Good price, but damaged product"
156,Amazon.com: Customer reviews: Alani Energy Drink,"June 8, 2023",2.0 out of 5 stars,Empty cans,There were two empty cans in the box.
157,Amazon.com: Customer reviews: Alani Energy Drink,"April 13, 2023",2.0 out of 5 stars,My bottles arrived all defected,Product is good just damaged when I got it at my door idk why.
158,Amazon.com: Customer reviews: Alani Energy Drink,"March 29, 2023",2.0 out of 5 stars,Didn’t receive what was advertised,This should have been a 12 can order and I only received 6 cans. $30 is a lot for six cans
159,Amazon.com: Customer reviews: Alani Energy Drink,"March 15, 2023",2.0 out of 5 stars,Aftertaste/Artificial,"I was really excited to try this drink due to the good reviews! I can't say anything about the other flavors, but in my opinion the Cherry Slush flavor tasted so artificially sweet and gave me such a bad aftertaste. I am really disappointed in this flavor and I am sad that I now have 11 other cans that I probably won't be drinking. The flavor itself is good, not overly cherry-like but I can't get past the artificially sweet taste and the aftertaste that it gave me. I want to try another flavor but scared to order another 12 pack."
160,Amazon.com: Customer reviews: Alani Energy Drink,"March 6, 2023",2.0 out of 5 stars,Arrived with drinks busted,"Item finally arrived, and the cans were busted and had emptied everywhere inside the box."
161,Amazon.com: Customer reviews: Alani Energy Drink,"March 6, 2023",2.0 out of 5 stars,2 cans had punctured whole,2/12 of the cans had punctured wholes on the side of the cans so they leaked all over. No return policy
162,Amazon.com: Customer reviews: Alani Energy Drink,"March 2, 2023",2.0 out of 5 stars,Late & damaged,"They were incredibly late & look like the life got sucked out of them by a harlet, and are all flat :-{"
163,Amazon.com: Customer reviews: Alani Energy Drink,"December 25, 2022",2.0 out of 5 stars,:(,"I love Alani Nu drinks and order them often, but this time they showed up with 4 exploded all over the box and other ones."
164,Amazon.com: Customer reviews: Alani Energy Drink,"December 20, 2022",2.0 out of 5 stars,Items damaged,Items canes damaged and unable to submit for replacement or refund.
165,Amazon.com: Customer reviews: Alani Energy Drink,"December 19, 2022",2.0 out of 5 stars,Damaged packaging,"Product was delivered with damaged packaging which impacted some individual cans liquid volume, carbonation, and flavor. This is generally a good product which we order frequently; however, we had to throw away 4 cans due to the flavor. The loss of carbonation made the flavor flat and some cans were leaking. Very disappointed."
166,Amazon.com: Customer reviews: Alani Energy Drink,"November 17, 2022",2.0 out of 5 stars,Recent Case Tastes Flat,"I’ve ordered a case of this flavor twice from Amazon. The first case was excellent, which was great. I love this flavor. However, my most recent case tastes extremely flat and so unlike the normal Cosmic Stardust flavor. It makes me hesitate to order a third case, which is unfortunate because I was considering subscribing. Wish I could request a replacement for my recent case, but this product is not eligible for returns."
167,Amazon.com: Customer reviews: Alani Energy Drink,"November 9, 2022",2.0 out of 5 stars,Half empty cans,Second time I’ve received a case of breezeberry with 4-5 cans half empty even though they are sealed. This time there was also a foul smell in the entire case and on all the cans that even made my hands stink. Will have to purchase from somewhere else from now on.
168,Amazon.com: Customer reviews: Alani Energy Drink,"November 7, 2022",2.0 out of 5 stars,Blueberry blues,"I’ve been wanting to kick my addiction for the other branded energy drink, so I decided to try this one. Alani’s first sip was extremely sweet and given that I had ordered a whole case, I was obliged to try it at least more than 2-3 times. I have gone through 4 cans now and each and every time, I am extremely saddened by how people can drink this 0 sugar / aspartame like drink that tastes wayyyy too sweet. Blueberry flavor definitely gave me the blues. So sorry, but I am on to find the next bevy that won’t make me feel like I’m drinking a high fructose blue drink."
169,Amazon.com: Customer reviews: Alani Energy Drink,"November 5, 2022",2.0 out of 5 stars,Some of the cans were not carbonated,Some of the drinks were flat. Not carbonated at all.
170,Amazon.com: Customer reviews: Alani Energy Drink,"October 19, 2022",2.0 out of 5 stars,We love Alani but this case arrived with a busted can,"We love Alani and drink them all the time, but this order came with a busted can that got all over the other cans in the pack. I don’t think it’s a manufacturer issue as much as a shipping issue. Still a bummer!"
171,Amazon.com: Customer reviews: Alani Energy Drink,"October 18, 2022",2.0 out of 5 stars,value,can's all smasd one broke open
172,Amazon.com: Customer reviews: Alani Energy Drink,"October 4, 2022",2.0 out of 5 stars,Damaged cans,"Multiple damaged cans, sent free packaged when shipped in a box. Cans leaked all over the other cans"
173,Amazon.com: Customer reviews: Alani Energy Drink,"September 24, 2022",2.0 out of 5 stars,Empty cans,"This is the second time I have received this product and 2 cans or empty/damaged, wasted"
174,Amazon.com: Customer reviews: Alani Energy Drink,"September 17, 2022",2.0 out of 5 stars,Damaged,My package came damaged. About three cans were open and spilled all over leaving as well a horrible fishy smell. Everything else was dirty and just bad. Disappointed.
175,Amazon.com: Customer reviews: Alani Energy Drink,"September 17, 2022",2.0 out of 5 stars,Empty cans,"I order these weekly, and never had an issue but unfortunately this time, when I received my case of drinks there was 2 cans that were completely empty, but wasn’t cracked open.."
176,Amazon.com: Customer reviews: Alani Energy Drink,"September 17, 2022",2.0 out of 5 stars,Two cans were empty/ nearly unopened.,Two cans were empty/ nearly unopened.
177,Amazon.com: Customer reviews: Alani Energy Drink,"September 9, 2022",2.0 out of 5 stars,WHO IS DRINKING THESE,I don't think I'm very picky when it comes to energy drinks.... but who the heck is drinking these? The flavor is atrocious and made my face pucker upon first sip. I guess thats what I get for not trying them before buying a 12 pack. Super sour. I'll be going with something else next time.
178,Amazon.com: Customer reviews: Alani Energy Drink,"September 3, 2022",2.0 out of 5 stars,Not the same as in store,These arrived to me covered in something. Like another a drink had exploded on them. Which was fine. I washed them off. But then I went to drink them and they are not carbonated at all. Which they are supposed to be and just taste off. I normally buy these from the grocery store but decided to buy in bulk instead of individual. Won’t be making that mistake again.
179,Amazon.com: Customer reviews: Alani Energy Drink,"September 1, 2022",2.0 out of 5 stars,Damaged,The drink tastes amazing but all the cans arrived damaged and some cracked open
180,Amazon.com: Customer reviews: Alani Energy Drink,"August 30, 2022",2.0 out of 5 stars,One little problem,These are my favorite but one of them was closed but completely empty!
181,Amazon.com: Customer reviews: Alani Energy Drink,"August 28, 2022",2.0 out of 5 stars,Too many un-carbonated cans,"I love this drink, but my 12 pack had 3 flat drinks in it. This is not expected nor acceptable. These drinks are expensive and all should be drinkable."
182,Amazon.com: Customer reviews: Alani Energy Drink,"August 27, 2022",2.0 out of 5 stars,"The box arrived damaged, all the cans were dented,",The box and cans damaged on arrival and the flavor was underwhelming. I was excited to try these and was very disappointed.
183,Amazon.com: Customer reviews: Alani Energy Drink,"August 27, 2022",2.0 out of 5 stars,Amazon is shipping free mold with items now,
184,Amazon.com: Customer reviews: Alani Energy Drink,"August 27, 2022",2.0 out of 5 stars,Cans dented and damaged:(,
185,Amazon.com: Customer reviews: Alani Energy Drink,"August 17, 2022",2.0 out of 5 stars,Love the product but were busted and dented,This is the best flavor. Unfortunately I gave less stars due to the cans being bent and busted.
186,Amazon.com: Customer reviews: Alani Energy Drink,"August 10, 2022",2.0 out of 5 stars,Gives me a headache,Not sure what ingredient it is but these give me a headaches
187,Amazon.com: Customer reviews: Alani Energy Drink,"August 1, 2022",2.0 out of 5 stars,Packaged destroyed!,"Im very disappointment because i love these and order them all the time but when i got my package one can was busted and the box was soaked from the busted can. I don't know if i trust ordering from them again because the first time i ordered the cans were dented and to be honestly i could still drink it and be fine but this time i basically paid for a busted empty can that destroyed the box they came in. They didn’t even give me the option for any time of refund even if it wasn't the full amount, nothing. Im truly upset."
188,Amazon.com: Customer reviews: Alani Energy Drink,"July 29, 2022",2.0 out of 5 stars,Not the same,"So, I’m an Alani FREAK. Don’t panic, but, I drink 3 cans a day on the regular. Like totally obsessed. So why the low rating? I’m such a fanatic that I can tell a difference in the Amazon cans and the cans from the grocery. Amazon Alani cans are not AS carbonated or fresh or crisp. They tasted flat, and in comparison to my grocery bought Alani cans, the outside coating of the actual can is different too.. added comparison pic for reference."
189,Amazon.com: Customer reviews: Alani Energy Drink,"July 22, 2022",2.0 out of 5 stars,Empty cans,3 cans out of the 12 were almost completely empty. There weren’t any holes in the cans so I’m not sure how it happened but 3 cans had only a couple ounces of liquid in them.
190,Amazon.com: Customer reviews: Alani Energy Drink,"July 12, 2022",2.0 out of 5 stars,empty cans received.,"The delivery was fine. But,afterI opening the package much later, I found two sealed cans thst were half empty--one of the two had a hole in it which soaked the cardboard. container that held the twelve cans. What the carddboared container holding the twelve cans didn't absorb (as it was soaked), the plastic wrap around the 12 package of cans contained the rest of the fluid, thus protecting the outside shipping box. The two cans remained sealed and were thoroughly inspected. for a leak. By shaking the cans, you can tell that the cans are approximately 1/2 full. If you send me a return label, I can send you all the evidence described above. But I would like compensated for the three cans."
191,Amazon.com: Customer reviews: Alani Energy Drink,"July 2, 2022",2.0 out of 5 stars,Damaged and empty cans,"I absolutely love these drinks, the flavor is great. But I’m disappointed that I ordered a 12 pack and 4 of the 12 cans are damaged and one isn’t even full. These drinks are not able to be returned or replaced either."
192,Amazon.com: Customer reviews: Alani Energy Drink,"June 15, 2022",2.0 out of 5 stars,Good flavor … cans need work,Love these drinks but for the cost I feel like the can/label shouldn’t be so irritating. This is just a minor example I had one where the label scratched me every time I took a sip so I just had to rip it off .
193,Amazon.com: Customer reviews: Alani Energy Drink,"May 24, 2022",2.0 out of 5 stars,Box Damaged & Missing flavors,"Single flavor packs have been delivered perfectly to me but this variety pack was delivered with the inner box ripped open, dirty, dented, and there was 6 of one flavor instead of 4 of each flavor."
194,Amazon.com: Customer reviews: Alani Energy Drink,"May 23, 2022",2.0 out of 5 stars,Too sweet,I didn’t like the taste..it was way too sweet
195,Amazon.com: Customer reviews: Alani Energy Drink,"March 25, 2022",2.0 out of 5 stars,Tastes like cough syrup,"I’ve tried the Starlight one, and it was fantastic. As a fan of cherry and cherry flavoring, I decided to get this. When I tried it I realized that it tasted bitter and left an aftertaste that I can only describe as cough syrup-y.

I think if they were to make it sweeter then it would be a much better product. Right now, I don’t see myself coming back to it."
196,Amazon.com: Customer reviews: Alani Energy Drink,"March 21, 2022",2.0 out of 5 stars,okay,flavor wasn’t the best but it did give me lots of energy. i didn’t like this flavor or the breeze berry one they both taste like off brand juice
197,Amazon.com: Customer reviews: Alani Energy Drink,"March 1, 2022",2.0 out of 5 stars,"Punctured can, leaving 11 of 12 cans of the case.",One of the cans was punctured and empty when I received it. Leaving the box wet and the rest of the items in the shipment wet.
198,Amazon.com: Customer reviews: Alani Energy Drink,"February 26, 2022",2.0 out of 5 stars,Doesn’t work,No energy a lot of money for a energy drink that doesn’t work
199,Amazon.com: Customer reviews: Alani Energy Drink,"February 21, 2022",2.0 out of 5 stars,Item arrived damaged with no way to get refunded.,Item arrived damaged with no apparent way to ask for a refund. The flavor of this is great. I won't buy this again unless there is a refund. I will update if the seller contacts me to correct the issue.
200,Amazon.com: Customer reviews: Alani Energy Drink,"April 19, 2024",3.0 out of 5 stars,Alani energy drinks,Not as good as i was expecting but did the job
201,Amazon.com: Customer reviews: Alani Energy Drink,"April 18, 2024",3.0 out of 5 stars,Shipped the wrong flavor,I wanted Orange Kiss which tastes amazing but I got Mimosa
202,Amazon.com: Customer reviews: Alani Energy Drink,"April 17, 2024",3.0 out of 5 stars,Sent wrong flavor,"I LOVE my alani drinks, especially the orange kiss. I ordered a case of the orange kiss and was sent the mimosa 👎😭"
203,Amazon.com: Customer reviews: Alani Energy Drink,"April 16, 2024",3.0 out of 5 stars,Order was wrong.,I ordered Orange Breeze but got another flavor. Ordered again and it happened again. Mimosas was good but l didn’t order that flavor. Very disappointed.
204,Amazon.com: Customer reviews: Alani Energy Drink,"April 16, 2024",3.0 out of 5 stars,Love Alani but…,"Super frustrated that I’ve ordered the new Orange Kiss flavor twice now and received Mimosa both times… afraid to order again and get the wrong flavor a third time. I get that mistakes happen, but twice in a weeks time?"
205,Amazon.com: Customer reviews: Alani Energy Drink,"April 11, 2024",3.0 out of 5 stars,Good product bad delivery,"The product is good. But the packaging was not. The box that the alani nu came in was broken and ripped. All of the cans had some kind a dent on them. Then it was all put in a bigger box to hold it. On top of all that, it was the wrong flavor."
206,Amazon.com: Customer reviews: Alani Energy Drink,"April 4, 2024",3.0 out of 5 stars,Drinks are good,"The drinks are great, my issue was my box was absolutely destroyed and the cans were lose in the package."
207,Amazon.com: Customer reviews: Alani Energy Drink,"March 29, 2024",3.0 out of 5 stars,Drink good but packaged badly,Drink is good but the seller I got it from was not that great. The box was kinda crushed and one of the drinks was empty it must have busted and leaked out
208,Amazon.com: Customer reviews: Alani Energy Drink,"March 27, 2024",3.0 out of 5 stars,Received damage package,I opened my box of alanis and 3 of the 12 are damaged. It says there is no refund or item replacements available for this item. I buy this item on a regular basis but to have squatter of them damaged at no fault of my own and not be able to get a replacement is very frustrating
209,Amazon.com: Customer reviews: Alani Energy Drink,"March 26, 2024",3.0 out of 5 stars,Alani nuuu thank you.,"I ordered the variety pack the reason I know about alani is because I saw a lot of fitness YouTubers drinking the product and was curious to try it, and the only thing I can say is ......it's ok, it's not bad but it just taste so sweet it's almost hard to believe it has ""10"" calories the first sip taste good but. I wouldn't keep drinking it, also there is a uneven mix of the cans there are 6 cans of cosmic blast, and only 3 of the others they could have did four each...so I don't know why they decided to give a weird like I said uneven amount, but besides that IF you have a sweet tooth and I MEAN SWEET TOOTH extremely then I, would gladly recommend."
210,Amazon.com: Customer reviews: Alani Energy Drink,"March 25, 2024",3.0 out of 5 stars,Love Alani!,"Love Alani but 5 out of my 12 cans were heavily damaged and 1 of them was even open. The box was soaked so I’m not sure how it still was delivered, but oh well I guess."
211,Amazon.com: Customer reviews: Alani Energy Drink,"March 21, 2024",3.0 out of 5 stars,Box Came Broken,Box came broken with some cans busted up. I love this product but was very disappointed to receive it broken with no ability to return it for a product with no defects.
212,Amazon.com: Customer reviews: Alani Energy Drink,"March 20, 2024",3.0 out of 5 stars,Love the flavor!,Love the flavor but these hurt my stomach really bad and my teeth. Unfortunate because I love the way the Alanis taste. They came intact. No issue with damage during shipping.
213,Amazon.com: Customer reviews: Alani Energy Drink,"March 20, 2024",3.0 out of 5 stars,Box was open,I’m more bothered by the fact that when I open the box The Alani nu box was and cans were banging around in the package
214,Amazon.com: Customer reviews: Alani Energy Drink,"March 18, 2024",3.0 out of 5 stars,They all overflowed/exploded when I opened them,"I’ve gotten these multiple times but for some reason this entire pack when cracked, would fizz and overflow a lot. And they definitely weren’t recently shaken or bumped or anything before I opened them. They still tasted fine after they stopped fizzing everywhere but the batch seemed weird."
215,Amazon.com: Customer reviews: Alani Energy Drink,"March 15, 2024",3.0 out of 5 stars,Really strong taste,You will defijitely love it or hate it. It’s a very strong flavor. Not my personal favorite but I mixed with some plain seltzer and enjoyed that much more.
216,Amazon.com: Customer reviews: Alani Energy Drink,"March 13, 2024",3.0 out of 5 stars,Can exploded in package,Product is great but in route to me one of the cans exploded and as you can guess it made a big mess. Not sure why this happened and who is to blame.
217,Amazon.com: Customer reviews: Alani Energy Drink,"March 11, 2024",3.0 out of 5 stars,/:,I love the alani nu energy drinks. I buy them on Amazon all the time. This time the pack I bought seems defective. Every can I have opened from this pack have exploded to the point where half of the can is missing and the rest has no carbonation :( tried to contact seller and was not even able to report issue
218,Amazon.com: Customer reviews: Alani Energy Drink,"March 7, 2024",3.0 out of 5 stars,Poor packaging,Most of the cans were dented and the box was ripped apart prior to opening. Concerned with safety of dented cans. Alani is my favorite energy drinks despite the delivery.
219,Amazon.com: Customer reviews: Alani Energy Drink,"March 4, 2024",3.0 out of 5 stars,Sloppy shipping,This is the 2nd shipment that I’ve received that is a mess. The box was holding on by a thread to stay closed. The cans were broken out of Alani box scattered and shaken in the Amazon box. The product is fine. Shipping needs improvement
220,Amazon.com: Customer reviews: Alani Energy Drink,"March 3, 2024",3.0 out of 5 stars,"I am a huge Alani fan, but these taste more like cherry!","I am a huge fan of Alani products, especially their cosmic stardust energy drink flavor! I ordered these hoping to find another flavor I could enjoy but was a bit disappointed it tasted more like cherry to me! I am a huge watermelon fan but I almost despise cherry. I still drank them, its not a strong cherry taste but definitely more cherry flavor than watermelon!

I enjoy Alani's 12 pack prices though!"
221,Amazon.com: Customer reviews: Alani Energy Drink,"February 22, 2024",3.0 out of 5 stars,COSMIC STARDUST IS THE BEST!! CHERRY SLUSH ON THE OTHER HAND..,"I AM ABSOLUTELY OBSESSED WITH COSMIC STARDUST. I diverted to a different flavor because there was a 20$ increase in the flavor that I originally got. I heard great things about cherry stardust and I know that taste is subjective, but it isn't very pleasant. I would not recommend this flavor whatsoever, it tastes like cough medicine. Also, I came to write a review about the prices. Energy drinks should not be 40$ for a pack of 12. I hope this changes soon"
222,Amazon.com: Customer reviews: Alani Energy Drink,"February 13, 2024",3.0 out of 5 stars,Not as good as the other flavors,"The taste was ok, more of a faint orange taste. Definitely not their best flavor. As for the caffeine, woke me up just like the others. Not terrible, but personally wouldnt buy again."
223,Amazon.com: Customer reviews: Alani Energy Drink,"February 9, 2024",3.0 out of 5 stars,Drinks fizz over when opened,"Every single can that I have opened has fizzed over and made a mess. I thought it was because they sat outside during winter, but it was 40 degrees all week. Love the flavor though"
224,Amazon.com: Customer reviews: Alani Energy Drink,"January 23, 2024",3.0 out of 5 stars,Received Empty Cans in sealed package,"I love the product, but I've received a couple of empty cans inside the sealed package it came in."
225,Amazon.com: Customer reviews: Alani Energy Drink,"January 23, 2024",3.0 out of 5 stars,Not worth the money,I got this item because it was supposed to be a Variety pack well I got 3 watermelon 2 blueberry and the 7 the other one. I was thinking ong really this is not really a variety pack when u get a lot more of the same flavor. If I really wanted the same flavor I would had bought that flavor. Not worth the money you spend on this pack. Just order the other flavor by itself.
226,Amazon.com: Customer reviews: Alani Energy Drink,"January 19, 2024",3.0 out of 5 stars,Over Carbonated,"Bought these twice and both times they came to me, there was an over carbonation. The actual product was great, but when opening the can the carbonation would explode no matter how long I let the cans sit resulting in a loss of 1/4 of the product."
227,Amazon.com: Customer reviews: Alani Energy Drink,"January 18, 2024",3.0 out of 5 stars,Way too sweet!,"In order to drink this, I put it in the blender over ice, let it sit for a minute or so to make sure the carbonation doesn’t explode in my blender! It’s similar to a frozen cherry slurped. I probably would not buy this one again. Still looking for a healthy energy drink that tastes good! This one has some ingredients that I’m not fond of for my health. I prefer “Methylcobalamin” for starters. I’ll keep searching…"
228,Amazon.com: Customer reviews: Alani Energy Drink,"December 31, 2023",3.0 out of 5 stars,Delicious but delivery is horrible,"I love these and I drink one every morning, so I have them on auto delivery. The box ALWAYS arrives damaged, as well as the cans, but the most recent box had been taped shut like someone dropped it then tried to fix it. All the cans are dented and explode when I open them, and I lose a good quarter of the drink. Shipping issues need to be resolved."
229,Amazon.com: Customer reviews: Alani Energy Drink,"December 20, 2023",3.0 out of 5 stars,"Love the product, but shipping is a mess","Love the product, but package arrived damaged, some of the bottles were deflated. Very strange! Unable to return so there goes that!"
230,Amazon.com: Customer reviews: Alani Energy Drink,"December 14, 2023",3.0 out of 5 stars,Empty cans,"As I was putting away my Alani in the fridge, 2 of my cans were completely empty!!!"
231,Amazon.com: Customer reviews: Alani Energy Drink,"December 12, 2023",3.0 out of 5 stars,Great drink,Love the drink but the box was damaged when it arrived. Glad it was in another box or I wouldn’t have received it
232,Amazon.com: Customer reviews: Alani Energy Drink,"December 9, 2023",3.0 out of 5 stars,To sweet,A bit on the strong sweet side
233,Amazon.com: Customer reviews: Alani Energy Drink,"November 23, 2023",3.0 out of 5 stars,Don’t set up 6 week or more re-purchase,"The drinks are great, and I wish I could’ve kept getting them. However, the price was increased and I never was charged or told I wouldn’t be receiving the product within 6 weeks. When attempting to figure out the reasoning, there was nothing I could do. Would recommend not setting up a recurring order."
234,Amazon.com: Customer reviews: Alani Energy Drink,"November 1, 2023",3.0 out of 5 stars,Very good but got uneven number of flavors,"Updated to add: for my second shipment of this box, I received SIX purple cosmic flavor cans and only 3 of the others. Weirdly uneven flavor distribution AGAIN.

Ended up getting 5 of the purple cosmic flavor and only 3 blue for some reason lol"
235,Amazon.com: Customer reviews: Alani Energy Drink,"October 19, 2023",3.0 out of 5 stars,Damaged,"I love Alani Nu energy drinks & ordered 2 flavors of these when they were a prime day deal. They were shipped in 2 different packages & delivered at different times, but both boxes of drinks came damaged. The 1 delivered in the larger package was completely opened, cans were out of the box & some of the cans were leaking on everything else in the package. I’d think it was an issue with delivery if it hadn’t happened in 2 separate deliveries."
236,Amazon.com: Customer reviews: Alani Energy Drink,"October 19, 2023",3.0 out of 5 stars,Banged up and leaking,I love these drinks but I can't make a complaint about some of the cans being punctured and leaking in the mail room. Will order again but that will be the last time if it comes in the same condition
237,Amazon.com: Customer reviews: Alani Energy Drink,"October 12, 2023",3.0 out of 5 stars,Basically good,Good taste but caused me heartburn so could not drink
238,Amazon.com: Customer reviews: Alani Energy Drink,"September 25, 2023",3.0 out of 5 stars,Mostly good,One of the cans was sealed and mostly empty. Taste was like a sour jolly rancher.
239,Amazon.com: Customer reviews: Alani Energy Drink,"September 15, 2023",3.0 out of 5 stars,Internal box smashed,"We love Alani products, but when ordering this time from Amazon our package came with other heavy drinks in it. They all came smashed, and one that was leaking. For some reason this item doesn't allow for refund or replacement."
240,Amazon.com: Customer reviews: Alani Energy Drink,"September 12, 2023",3.0 out of 5 stars,Small Cans,"I thought these were a good deal but I didn't look closely. The cans are smaller than most energy drinks.
They weren't as carbonated as other energy drinks or soda it seemed either."
241,Amazon.com: Customer reviews: Alani Energy Drink,"August 29, 2023",3.0 out of 5 stars,Taste different,"I’ve purchased this product multiple times, but this last box I received tasted different & fizzed over the can every time I opened one. They taste flat. Will buy again but hoping I don’t have the same experience!"
242,Amazon.com: Customer reviews: Alani Energy Drink,"July 15, 2023",3.0 out of 5 stars,Damaged,"Typically do not leave reviews, however, I do think it’s important to note that saving money to receive damaged goods doesn’t actually save money in the end. Unfortunately I was told nothing would be done and I will just have to learn from this experience."
243,Amazon.com: Customer reviews: Alani Energy Drink,"July 6, 2023",3.0 out of 5 stars,"Leaky can, please replace or refund. Good otherwise. Not a delivery problem, damaged drink carton",
244,Amazon.com: Customer reviews: Alani Energy Drink,"July 4, 2023",3.0 out of 5 stars,Bad delivery,The product is very good and high priced! The delivery was not good. Two of the 12 cans were dented from being thrown or mishandeled on our front porch
245,Amazon.com: Customer reviews: Alani Energy Drink,"July 1, 2023",3.0 out of 5 stars,Variety?,"You would think in a variety pack of 12 cans with 3 different flavors that you would receive 4 cans of each flavor. That is not the case with this variety pack. I received 6 of the Cosmic Stardust and 3 of the other 2 flavors. And silly me, Cosmic Stardust isn’t my favorite flavor but I thought it would be fine in a small amount, but it was the majority so, I will not be purchasing this variety pack again."
246,Amazon.com: Customer reviews: Alani Energy Drink,"June 20, 2023",3.0 out of 5 stars,"Good flavor, found an empty can in my box though",I’m not sure if this is a common issue but just a heads up you might receive an empty can
247,Amazon.com: Customer reviews: Alani Energy Drink,"June 1, 2023",3.0 out of 5 stars,Not as much variety as I hoped,"I purchased the variety pack. All the flavors taste good. However, you get SIX EACH of the cosmic stardust and only THREE EACH of the other two flavors. Seems like a weird choice."
248,Amazon.com: Customer reviews: Alani Energy Drink,"May 11, 2023",3.0 out of 5 stars,Quality,Just reaching out that when I received this product a lot of the cans were dented on the bottom. Just wanted to bring. it to your attention.
249,Amazon.com: Customer reviews: Alani Energy Drink,"May 4, 2023",3.0 out of 5 stars,Too sweet,Other flavors are better this is very sweet
